ONEW,Tc,NTC,Out,,,,,,,,,-14.197,14651.5
91.94,88.95,394.11,50, ,92.0104761904762,88.5295238095238,90.27,393.288571428572,9194,8895,9056.32033,-1.3767967,1.6132033
91.87,88.87,394.47,50, ,91.9004761904762,88.3604761904762,90.1304761904762,393.896666666667,9187,8887,9051.20941,-1.35790590000001,1.6420941
91.81,88.62,394.68,50, ,91.7871428571429,88.2019047619048,89.9945238095238,394.56619047619,9181,8862,9048.22804,-1.3277196,1.8622804
91.69,88.47,395.21,50, ,91.6680952380952,88.0780952380952,89.8730952380952,395.310952380952,9169,8847,9040.70363,-1.2829637,1.9370363
91.56,88.48,395.93,50, ,91.5404761904762,87.9947619047619,89.767619047619,396.081904761905,9156,8848,9030.48179,-1.2551821,1.8248179
91.37,88.09,396.76,50, ,91.4066666666667,87.8923809523809,89.6495238095238,396.868095238095,9137,8809,9018.69828,-1.18301719999999,2.0969828
91.19,87.15,397.65,50, ,91.2695238095238,87.7638095238095,89.5166666666667,397.682857142857,9119,8715,9006.06295,-1.1293705,2.9106295
91.06,86.39,398.59,50, ,91.1357142857143,87.6057142857143,89.3707142857143,398.495238095238,9106,8639,8992.71777,-1.13282229999999,3.53717770000001
91.06,85.94,398.76,50, ,91.0047619047619,87.4633333333333,89.2340476190476,399.306666666667,9106,8594,8990.30428,-1.1569572,3.9630428
91.06,85.66,399.25,50, ,90.8795238095238,87.3495238095238,89.1145238095238,400.117142857143,9106,8566,8983.34775,-1.22652249999999,4.17347750000001
90.94,85.7,399.95,50, ,90.7519047619048,87.2576190476191,89.0047619047619,400.927619047619,9094,8570,8973.40985,-1.2059015,4.0340985
90.75,86.22,400.77,50, ,90.6238095238095,87.1733333333333,88.8985714285714,401.737619047619,9075,8622,8961.76831,-1.13231690000001,3.39768309999999
90.62,86.43,401.66,50, ,90.4871428571429,87.0895238095238,88.7883333333333,402.528095238095,9062,8643,8949.13298,-1.1286702,3.0613298
90.44,86.86,403,50, ,90.3352380952381,87.0204761904762,88.6778571428571,403.269047619048,9044,8686,8930.109,-1.13891,2.44109
90.19,87.32,403.8,50, ,90.1714285714286,86.9552380952381,88.5633333333333,403.942380952381,9019,8732,8918.7514,-1.00248599999999,1.86751400000001
90.06,87.29,404.68,50, ,89.9957142857143,86.8780952380952,88.4369047619048,404.517619047619,9006,8729,8906.25804,-0.997419599999994,1.77258040000001
89.87,87.27,405.61,50, ,89.8171428571429,86.8414285714286,88.3292857142857,404.995714285714,8987,8727,8893.05483,-0.93945169999999,1.66054830000001
89.69,87.36,406.56,50, ,89.6323809523809,86.8671428571428,88.2497619047619,405.378095238095,8969,8736,8879.56768,-0.894323199999999,1.4356768
89.62,87.52,407.94,50, ,89.4480952380952,86.9633333333333,88.2057142857143,405.68380952381,8962,8752,8859.97582,-1.0202418,1.0797582
89.56,87.01,409.56,50, ,89.2547619047619,87.0971428571429,88.1759523809524,405.962380952381,8956,8701,8836.97668,-1.1902332,1.3597668
89.44,86.81,410.54,50, ,89.0523809523809,87.2585714285714,88.1554761904762,406.186666666667,8944,8681,8823.06362,-1.20936379999999,1.42063620000001
89.25,87.18,411.12,50, ,88.85,87.4266666666667,88.1383333333333,406.321428571428,8925,8718,8814.82936,-1.1017064,0.968293599999997
89,87.11,411.07,50, ,88.647619047619,87.5514285714286,88.0995238095238,406.383333333333,8900,8711,8815.53921,-0.844607899999992,1.04539210000001
88.62,87.17,410.24,50, ,88.4395238095238,87.6738095238095,88.0566666666667,406.363333333333,8862,8717,8827.32272,-0.346772799999999,1.1032272
88.25,87.1,409.35,50, ,88.2280952380952,87.7804761904762,88.0042857142857,406.236666666667,8825,8710,8839.95805,0.149580500000011,1.29958050000001
87.87,86.86,408.01,50, ,88.0195238095238,87.8395238095238,87.9295238095238,406.065714285714,8787,8686,8858.98203,0.719820299999992,1.72982029999999
87.62,87.32,406.8,50, ,87.8080952380952,87.88,87.8440476190476,405.867619047619,8762,8732,8876.1604,1.14160400000001,1.44160400000001
87.31,87.69,405.68,50, ,87.5938095238095,87.9042857142857,87.7490476190476,405.634285714286,8731,8769,8892.06104,1.61061040000001,1.23061040000001
87.19,88.41,405.01,50, ,87.3795238095238,87.9380952380953,87.6588095238095,405.380476190476,8719,8841,8901.57303,1.8257303,0.605730299999996
87,88.75,404.61,50, ,87.1623809523809,87.9580952380952,87.5602380952381,405.113809523809,8700,8875,8907.25183,2.07251830000001,0.322518300000011
86.81,89.05,403.96,50, ,86.9452380952381,87.9890476190476,87.4671428571429,404.801428571429,8681,8905,8916.47988,2.35479880000001,0.114798800000008
86.69,89.23,402.78,50, ,86.7309523809524,88.0409523809524,87.3859523809524,404.499523809524,8669,8923,8933.23234,2.6423234,0.102323400000005
86.5,88.84,402.07,50, ,86.522380952381,88.0723809523809,87.297380952381,404.223333333333,8650,8884,8943.31221,2.9331221,0.593122100000001
86.25,89,401.24,50, ,86.3228571428571,88.1147619047619,87.2188095238095,404.019523809524,8625,8900,8955.09572,3.30095720000001,0.550957200000012
86,89.1,400.34,50, ,86.1385714285714,88.1590476190476,87.1488095238095,403.897619047619,8600,8910,8967.87302,3.67873020000001,0.578730200000009
85.81,88.56,400.21,50, ,85.9628571428571,88.2095238095238,87.0861904761905,403.843333333333,8581,8856,8969.71863,3.88718629999999,1.13718629999999
85.62,88.14,400.52,50, ,85.7995238095238,88.2638095238095,87.0316666666667,403.886666666667,8562,8814,8965.31756,4.0331756,1.5131756
85.37,87.78,400.71,50, ,85.6419047619048,88.2961904761905,86.9690476190476,404.027142857143,8537,8778,8962.62013,4.25620129999999,1.84620129999999
85.19,88.07,401.23,50, ,85.49,88.2966666666667,86.8933333333333,404.244761904762,8519,8807,8955.23769,4.3623769,1.4823769
85.06,87.94,402.34,50, ,85.3352380952381,88.2447619047619,86.79,404.546666666667,8506,8794,8939.47902,4.33479020000001,1.45479020000001
85,87.66,403,50, ,85.1804761904762,88.18,86.6802380952381,404.937142857143,8500,8766,8930.109,4.30109,1.64109
84.94,87.9,404.2,50, ,85.0257142857143,88.1028571428572,86.5642857142857,405.419523809524,8494,8790,8913.0726,4.190726,1.230726
84.87,87.84,405.32,50, ,84.867619047619,87.9995238095238,86.4335714285714,406.032380952381,8487,8784,8897.17196,4.1017196,1.1317196
84.81,88,406.79,50, ,84.7128571428571,87.8947619047619,86.3038095238095,406.761904761905,8481,8800,8876.30237,3.95302370000001,0.763023700000012
84.75,88.1,407.68,50, ,84.5638095238095,87.7652380952381,86.1645238095238,407.618571428572,8475,8810,8863.66704,3.8866704,0.536670400000003
84.56,88.16,408.21,50, ,84.4238095238095,87.6304761904762,86.0271428571429,408.59,8456,8816,8856.14263,4.0014263,0.401426300000003
84.44,88,408.92,50, ,84.2838095238095,87.5066666666667,85.8952380952381,409.610476190476,8444,8800,8846.06276,4.02062760000001,0.460627600000007
84.31,88,409.75,50, ,84.1409523809524,87.3990476190476,85.77,410.661428571428,8431,8800,8834.27925,4.0327925,0.342792499999996
84.12,87.7,410.25,50, ,84.0014285714286,87.3109523809524,85.6561904761905,411.73,8412,8770,8827.18075,4.1518075,0.571807499999995
83.94,87.32,411.35,50, ,83.8614285714286,87.2009523809524,85.5311904761905,412.79,8394,8732,8811.56405,4.17564050000001,0.795640500000009
83.75,87.39,412.81,50, ,83.7185714285714,87.0919047619048,85.4052380952381,413.825714285714,8375,8739,8790.83643,4.15836429999999,0.518364299999994
83.56,87.43,414.09,50, ,83.5728571428571,87.0028571428572,85.2878571428571,414.866666666667,8356,8743,8772.66427,4.16664270000001,0.296642700000011
83.37,87.06,415.65,50, ,83.4238095238095,86.9019047619048,85.1628571428572,415.890952380952,8337,8706,8750.51695,4.13516950000001,0.445169500000011
83.25,86.64,417.39,50, ,83.2752380952381,86.7985714285714,85.0369047619048,416.905714285714,8325,8664,8725.81417,4.00814170000001,0.618141700000015
83.12,86.28,419.23,50, ,83.1233333333333,86.6842857142857,84.9038095238095,417.895714285714,8312,8628,8699.69169,3.8769169,0.716916899999996
83.06,86.27,420.74,50, ,82.9685714285714,86.5538095238095,84.7611904761905,418.889523809524,8306,8627,8678.25422,3.72254219999999,0.512542199999989
82.87,85.96,421.64,50, ,82.82,86.3852380952381,84.602619047619,419.92380952381,8287,8596,8665.47692,3.78476920000001,0.69476920000001
82.62,85.88,422.59,50, ,82.6709523809524,86.1980952380952,84.4345238095238,420.982857142857,8262,8588,8651.98977,3.8998977,0.639897700000001
82.44,85.93,423.15,50, ,82.5161904761905,86.0142857142857,84.2652380952381,422.037142857143,8244,8593,8644.03945,4.0003945,0.510394500000002
82.25,85.76,423.49,50, ,82.3585714285714,85.8323809523809,84.0954761904762,423.108095238095,8225,8576,8639.21247,4.1421247,0.632124700000004
82.06,85.65,424.09,50, ,82.2004761904762,85.6757142857143,83.9380952380953,424.169523809524,8206,8565,8630.69427,4.2469427,0.6569427
81.94,85.79,424.86,50, ,82.0457142857143,85.5104761904762,83.7780952380952,425.206666666667,8194,8579,8619.76258,4.25762580000001,0.407625800000005
81.81,85.78,425.71,50, ,81.8938095238095,85.3495238095238,83.6216666666667,426.228571428571,8181,8578,8607.69513,4.2669513,0.296951300000001
81.75,85.67,426.63,50, ,81.742380952381,85.2147619047619,83.4785714285714,427.20380952381,8175,8567,8594.63389,4.19633890000001,0.27633890000001
81.62,85.6,427.58,50, ,81.5876190476191,85.1147619047619,83.3511904761905,428.112857142857,8162,8560,8581.14674,4.1914674,0.211467400000001
81.5,85.36,428.55,50, ,81.4390476190476,85.0404761904762,83.2397619047619,428.944285714286,8150,8536,8567.37565,4.1737565,0.313756499999999
81.44,84.62,429.93,50, ,81.2933333333334,84.9719047619048,83.1326190476191,429.728571428571,8144,8462,8547.78379,4.03783790000001,0.857837900000013
81.31,84.07,431.16,50, ,81.1504761904762,84.9309523809524,83.0407142857143,430.485238095238,8131,8407,8530.32148,3.99321479999999,1.23321479999999
81.06,84.14,431.89,50, ,81.0047619047619,84.9014285714286,82.9530952380953,431.205714285714,8106,8414,8519.95767,4.1395767,1.0595767
80.81,83.88,432.74,50, ,80.8585714285714,84.86,82.8592857142857,431.92380952381,8081,8388,8507.89022,4.26890220000001,1.19890220000001
80.62,84.03,433.64,50, ,80.7157142857143,84.8109523809524,82.7633333333333,432.640476190476,8062,8403,8495.11292,4.3311292,0.921129199999996
80.5,83.92,434.59,50, ,80.5790476190476,84.7485714285714,82.6638095238095,433.356190476191,8050,8392,8481.62577,4.31625770000001,0.896257700000005
80.37,84.05,435.55,50, ,80.4419047619048,84.677619047619,82.5597619047619,434.051904761905,8037,8405,8467.99665,4.30996650000001,0.62996650000001
80.19,84.23,436.13,50, ,80.3019047619048,84.6061904761905,82.4540476190476,434.717142857143,8019,8423,8459.76239,4.4076239,0.367623899999999
80,84.54,436.48,50, ,80.1528571428571,84.5204761904762,82.3366666666667,435.36380952381,8000,8454,8454.79344,4.54793440000001,0.007934400000013
80,84.72,436.69,50, ,79.9952380952381,84.4261904761905,82.2107142857143,435.980476190476,8000,8472,8451.81207,4.5181207,-0.2018793
80,84.83,437.21,50, ,79.8376190476191,84.3361904761905,82.0869047619048,436.56,8000,8483,8444.42963,4.44429630000001,-0.385703699999995
79.87,85.1,437.53,50, ,79.6795238095238,84.2771428571428,81.9783333333333,437.079047619048,7987,8510,8439.88659,4.52886590000002,-0.701134099999981
79.56,85.26,437.72,50, ,79.527619047619,84.2419047619048,81.8847619047619,437.542857142857,7956,8526,8437.18916,4.8118916,-0.888108400000001
79.37,85.06,438.23,50, ,79.3847619047619,84.2114285714286,81.7980952380952,437.97380952381,7937,8506,8429.94869,4.92948690000001,-0.760513099999989
79.25,84.73,438.54,50, ,79.2480952380952,84.1933333333333,81.7207142857143,438.365238095238,7925,8473,8425.54762,5.00547620000001,-0.474523799999988
79.19,84.34,439.12,50, ,79.1142857142857,84.1633333333333,81.6388095238095,438.733809523809,7919,8434,8417.31336,4.9831336,-0.166866399999999
79.06,84.3,439.47,50, ,78.9804761904762,84.1166666666667,81.5485714285714,439.069047619048,7906,8430,8412.34441,5.0634441,-0.176555900000003
78.87,84.28,439.68,50, ,78.8466666666667,84.0552380952381,81.4509523809524,439.365714285714,7887,8428,8409.36304,5.2236304,-0.186369599999998
78.62,83.87,440.21,50, ,78.7157142857143,83.9566666666667,81.3361904761905,439.658095238095,7862,8387,8401.83863,5.39838630000002,0.14838630000002
78.31,83.62,440.53,50, ,78.5876190476191,83.84,81.2138095238095,439.966666666667,7831,8362,8397.29559,5.66295590000002,0.352955900000015
78.19,83.47,440.72,50, ,78.4538095238095,83.727619047619,81.0907142857143,440.285238095238,7819,8347,8394.59816,5.7559816,0.475981599999995
78.12,83.38,440.83,50, ,78.3138095238095,83.6219047619047,80.9678571428571,440.590952380952,7812,8338,8393.03649,5.8103649,0.550364900000004
78.12,83.33,440.9,50, ,78.18,83.5157142857143,80.8478571428571,440.888571428571,7812,8333,8392.0427,5.80042700000002,0.590427000000018
78.06,83.5,440.94,50, ,78.0580952380952,83.3947619047619,80.7264285714286,441.200476190476,7806,8350,8391.47482,5.85474819999999,0.414748199999995
77.94,83.5,440.96,50, ,77.9390476190476,83.2790476190476,80.6090476190476,441.501904761905,7794,8350,8391.19088,5.97190880000002,0.411908800000019
77.81,83.4,441.38,50, ,77.8171428571429,83.1719047619048,80.4945238095238,441.816190476191,7781,8340,8385.22814,6.04228139999999,0.452281399999993
77.69,82.94,441.63,50, ,77.6890476190476,83.0742857142857,80.3816666666667,442.119047619048,7769,8294,8381.67889,6.12678889999999,0.876788899999992
77.56,82.76,441.78,50, ,77.5642857142857,82.9728571428572,80.2685714285714,442.415238095238,7756,8276,8379.54934,6.23549340000001,1.03549340000001
77.44,82.16,442.27,50, ,77.4452380952381,82.8595238095238,80.152380952381,442.707142857143,7744,8216,8372.59281,6.28592810000002,1.56592810000002
77.31,82.09,442.96,50, ,77.3380952380952,82.7580952380952,80.0480952380952,442.996666666667,7731,8209,8362.79688,6.31796880000002,1.53796880000002
77.19,82.36,443.38,50, ,77.2428571428571,82.6547619047619,79.9488095238095,443.284285714286,7719,8236,8356.83414,6.37834140000001,1.20834140000001
77.06,82.61,443.63,50, ,77.1504761904762,82.5547619047619,79.852619047619,443.570952380952,7706,8261,8353.28489,6.47284890000001,0.922848900000008
77.06,82.87,443.78,50, ,77.0585714285714,82.4471428571428,79.7528571428571,443.876666666667,7706,8287,8351.15534,6.45155340000001,0.641553400000012
77,82.72,444.27,50, ,76.9604761904762,82.3442857142857,79.652380952381,444.212380952381,7700,8272,8344.19881,6.44198810000002,0.721988100000017
76.87,82.63,444.56,50, ,76.862380952381,82.2347619047619,79.5485714285714,444.604285714286,7687,8263,8340.08168,6.53081679999999,0.770816799999993
76.69,82.48,445.14,50, ,76.7280952380952,82.1214285714286,79.4247619047619,445.049047619048,7669,8248,8331.84742,6.62847420000002,0.838474200000019
76.5,82.29,445.48,50, ,76.5704761904762,82.0009523809524,79.2857142857143,445.50619047619,7650,8229,8327.02044,6.7702044,0.980204400000002
76.44,82.17,445.69,50, ,76.4185714285714,81.8952380952381,79.1569047619048,445.970952380953,7644,8217,8324.03907,6.80039070000001,1.07039070000001
76.37,81.9,445.81,50, ,76.2785714285714,81.7938095238095,79.0361904761905,446.44,7637,8190,8322.33543,6.85335429999999,1.32335429999998
76.37,81.74,446.29,50, ,76.147619047619,81.7138095238095,78.9307142857143,446.892857142857,7637,8174,8315.52087,6.7852087,1.41520870000001
76.31,81.45,446.57,50, ,76.0228571428572,81.6185714285714,78.8207142857143,447.336190476191,7631,8145,8311.54571,6.8054571,1.6654571
76.25,81.37,446.74,50, ,75.9004761904762,81.4942857142857,78.6973809523809,447.792380952381,7625,8137,8309.13222,6.8413222,1.7213222
76.19,81.12,447.25,50, ,75.7814285714286,81.3438095238095,78.562619047619,448.256666666667,7619,8112,8301.89175,6.82891750000001,1.89891750000001
76.06,81.17,447.95,50, ,75.6595238095238,81.1676190476191,78.4135714285714,448.744761904762,7606,8117,8291.95385,6.85953850000002,1.74953850000002
76,81.2,449.17,50, ,75.5314285714286,81,78.2657142857143,449.247142857143,7600,8120,8274.63351,6.7463351,1.5463351
75.12,81.12,450.3,50, ,75.4304761904762,80.842380952381,78.1364285714286,449.777142857143,7512,8112,8258.5909,7.46590899999999,1.46590899999999
74.5,80.87,450.98,50, ,75.3409523809524,80.7,78.0204761904762,450.304285714286,7450,8087,8248.93694,7.9893694,1.6193694
74.5,80.72,451.39,50, ,75.2633333333333,80.5861904761905,77.9247619047619,450.830476190476,7450,8072,8243.11617,7.93116170000001,1.71116170000001
74.62,80.63,451.63,50, ,75.1947619047619,80.4752380952381,77.835,451.374761904762,7462,8063,8239.70889,7.77708890000002,1.76708890000002
74.69,80.48,451.78,50, ,75.1352380952381,80.3752380952381,77.7552380952381,451.949047619048,7469,8048,8237.57934,7.6857934,1.8957934
74.69,80.09,452.27,50, ,75.0728571428571,80.2676190476191,77.6702380952381,452.56,7469,8009,8230.62281,7.61622810000001,2.21622810000001
74.62,79.75,452.96,50, ,75.0104761904762,80.1742857142857,77.5923809523809,453.231428571429,7462,7975,8220.82688,7.58826880000001,2.45826880000001
74.56,79.45,453.38,50, ,74.9509523809524,80.0704761904762,77.5107142857143,453.977142857143,7456,7945,8214.86414,7.58864140000002,2.69864140000002
74.5,79.17,454.03,50, ,74.8880952380952,79.9561904761905,77.4221428571429,454.767142857143,7450,7917,8205.63609,7.5563609,2.8863609
74.31,79.2,454.82,50, ,74.7928571428571,79.84,77.3164285714286,455.584285714286,7431,7920,8194.42046,7.63420460000001,2.74420460000001
74.75,79.32,455.69,50, ,74.6619047619048,79.7038095238095,77.1828571428571,456.379047619048,7475,7932,8182.06907,7.0706907,2.50069070000001
74.81,79.49,456.21,50, ,74.6085714285714,79.4457142857143,77.0271428571428,457.18,7481,7949,8174.68663,6.93686630000001,2.25686630000002
74.87,79.9,456.53,50, ,74.5938095238095,79.1719047619048,76.8828571428571,458.250952380952,7487,7990,8170.14359,6.83143590000001,1.8014359
75,79.84,457.12,50, ,74.5433333333334,78.8504761904762,76.6969047619048,459.807619047619,7500,7984,8161.76736,6.61767360000001,1.77767360000001
75.12,79.8,457.87,50, ,74.4719047619048,78.4861904761905,76.4790476190476,462.018095238095,7512,7980,8151.11961,6.39119610000001,1.71119610000001
75.06,79.48,459.12,50, ,74.3852380952381,78.0247619047619,76.205,464.944285714286,7506,7948,8133.37336,6.27373360000001,1.85373360000001
75,79.49,460.67,50, ,74.2928571428571,77.5238095238095,75.9083333333333,468.528571428571,7500,7949,8111.36801,6.1136801,1.62368010000001
75,79.19,462.4,50, ,74.2009523809524,76.9995238095238,75.6002380952381,472.717142857143,7500,7919,8086.8072,5.86807200000001,1.67807200000001
74.87,78.72,463.84,50, ,74.1119047619048,76.4519047619048,75.2819047619048,477.496666666667,7487,7872,8066.36352,5.79363520000001,1.94363520000001
